0.00000,0.000192089,0.0304390,0.179226,0.323842,0.410475,0.428644,0.456241,0.465485,0.479343,0.00000,0.00000,1.99873e-06,0.00398060,0.0927057,0.259580,0.304400,0.377131,0.403226,0.444946
0.00000,0.000146483,0.0256040,0.168247,0.316878,0.405615,0.424089,0.452165,0.461610,0.475852,0.00000,0.00000,1.25485e-06,0.00307756,0.0824519,0.250132,0.296308,0.371261,0.398150,0.441299
0.00000,6.44754e-05,0.0208093,0.158284,0.309800,0.402537,0.421923,0.451384,0.461299,0.476257,0.00000,0.00000,3.81341e-07,0.00203428,0.0739305,0.241230,0.288631,0.366020,0.393790,0.438213
0.00000,5.34644e-05,0.0176125,0.148032,0.302616,0.398483,0.418709,0.449562,0.459937,0.475538,0.00000,0.00000,2.63499e-07,0.00161170,0.0654943,0.232045,0.280788,0.361009,0.390000,0.436479
0.00000,2.09719e-05,0.0139919,0.138870,0.295635,0.394147,0.414792,0.446178,0.456757,0.472756,0.00000,0.00000,6.90728e-08,0.00100497,0.0581419,0.223332,0.272967,0.354997,0.384631,0.432181
0.00000,1.92326e-05,0.0119521,0.129414,0.288696,0.391294,0.412985,0.446053,0.457201,0.474005,0.00000,0.00000,5.38056e-08,0.000823783,0.0513929,0.214643,0.265565,0.350455,0.381233,0.430460
0.00000,6.66779e-06,0.00927844,0.121022,0.281586,0.386306,0.408545,0.442596,0.454101,0.471439,0.00000,0.00000,1.16443e-08,0.000479537,0.0451040,0.206079,0.257680,0.344474,0.376185,0.427253
0.00000,6.84571e-06,0.00801138,0.112415,0.274941,0.383440,0.406358,0.441165,0.452874,0.470559,0.00000,0.00000,1.04910e-08,0.000410872,0.0398551,0.197847,0.250510,0.339624,0.372094,0.424027
0.00000,2.09438e-06,0.00608074,0.104763,0.267880,0.379096,0.402963,0.439602,0.452001,0.470686,0.00000,0.00000,1.63524e-09,0.000221103,0.0345401,0.189560,0.242818,0.334155,0.367821,0.421990
0.00000,2.41995e-06,0.00530717,0.0970145,0.261338,0.375356,0.399593,0.436606,0.449097,0.467933,0.00000,0.00000,1.81130e-09,0.000200053,0.0305650,0.181731,0.235748,0.328930,0.363253,0.418469
0.00000,6.56052e-07,0.00394090,0.0900843,0.254503,0.371812,0.397087,0.435678,0.448665,0.468240,0.00000,0.00000,2.52854e-11,9.87745e-05,0.0261448,0.173797,0.228335,0.323734,0.359117,0.415872
0.00000,8.52299e-07,0.00347413,0.0831650,0.247968,0.367685,0.393463,0.433108,0.446570,0.466915,0.00000,0.00000,1.50345e-10,9.52053e-05,0.0232013,0.166370,0.221389,0.318543,0.354805,0.413400
0.00000,2.05514e-07,0.00252185,0.0769358,0.241414,0.364108,0.390592,0.431020,0.444631,0.465153,0.00000,0.00000,-1.31161e-10,4.29218e-05,0.0195942,0.158827,0.214237,0.313252,0.350293,0.409863
0.00000,2.99659e-07,0.00224537,0.0708091,0.234935,0.360402,0.387754,0.429809,0.444035,0.465527,0.00000,0.00000,1.82527e-11,4.43532e-05,0.0174508,0.151816,0.207482,0.308304,0.346372,0.407829
0.00000,6.39233e-08,0.00158748,0.0652404,0.228601,0.356327,0.384104,0.426766,0.441259,0.463233,0.00000,0.00000,6.62629e-11,1.82212e-05,0.0145673,0.144686,0.200578,0.302925,0.341702,0.404502
0.00000,1.05099e-07,0.00143083,0.0598782,0.222253,0.353046,0.381752,0.425758,0.440579,0.462897,0.00000,0.00000,1.51901e-10,2.02537e-05,0.0130220,0.138103,0.194050,0.298092,0.337788,0.401836
0.00000,1.94139e-08,0.000978329,0.0549099,0.216094,0.348818,0.378093,0.423319,0.438715,0.462065,0.00000,0.00000,2.08252e-10,7.62147e-06,0.0107676,0.131397,0.187400,0.292809,0.333334,0.399248
0.00000,3.65647e-08,0.000897542,0.0502930,0.209923,0.345483,0.375384,0.421232,0.436745,0.460221,0.00000,0.00000,2.90308e-10,9.07527e-06,0.00965264,0.125246,0.181108,0.287932,0.329197,0.396097
0.00000,5.61776e-09,0.000588228,0.0458630,0.203936,0.341538,0.372292,0.419856,0.435978,0.460268,0.00000,0.00000,3.35866e-10,3.19496e-06,0.00793156,0.118972,0.174730,0.282841,0.324992,0.393602
0.00000,1.24580e-08,0.000553481,0.0419628,0.197940,0.337900,0.369092,0.417202,0.433582,0.458483,0.00000,0.00000,3.34424e-10,4.00003e-06,0.00711633,0.113247,0.168678,0.277925,0.320779,0.390754
0.00000,1.43313e-09,0.000345071,0.0380261,0.192146,0.334234,0.366278,0.415697,0.432416,0.457632,0.00000,0.00000,3.25722e-10,1.36894e-06,0.00583148,0.107409,0.162582,0.272963,0.316604,0.387787
0.00000,4.01779e-09,0.000335241,0.0347887,0.186326,0.330497,0.363109,0.413752,0.431026,0.457169,0.00000,0.00000,3.43716e-10,1.74540e-06,0.00522397,0.102094,0.156776,0.268095,0.312504,0.385375
