0.125,0.027323978,0.02696932,0.026988752,0.026937563,0.026905173,0.026844578,0.027779486,0.027228544,0.027043596,0.026746409,0.026699983,0.026565494
0.1767766952966369,0.028087601,0.027587652,0.02761374,0.027536478,0.027490573,0.027410254,0.028722834,0.02795494,0.027694918,0.02728134,0.027209718,0.027010676
0.25,0.029156148,0.028461747,0.02849243,0.028378997,0.02831364,0.028199753,0.030060895,0.02897692,0.028623968,0.028032998,0.027930222,0.02764941
0.3535533905932738,0.03066142,0.029694043,0.029727997,0.029560499,0.029471722,0.029307507,0.031939343,0.030419819,0.029934175,0.029109595,0.028949562,0.028545525
0.5,0.03277135,0.031440534,0.03145685,0.031212218,0.031084273,0.03085553,0.03459724,0.032455344,0.03179501,0.03063066,0.030385923,0.029797811
0.7071067811865476,0.03574372,0.03390687,0.033892654,0.033528734,0.033338323,0.03302182,0.038356356,0.03533117,0.03443386,0.03280461,0.0324226,0.03156805
1.0,0.03992369,0.037405428,0.0373172,0.036770143,0.03650571,0.036053564,0.04369641,0.039388143,0.038175385,0.03589058,0.03530548,0.034041572
1.4142135623730951,0.04585865,0.042407215,0.042179905,0.041347723,0.040968757,0.040332906,0.051336654,0.04511821,0.043492377,0.040309113,0.039393052,0.037514046
2.0,0.05435247,0.04962957,0.049160376,0.04791109,0.04737187,0.046476513,0.062231213,0.05323379,0.0510282,0.046612896,0.045214318,0.042397037
2.8284271247461903,0.06654881,0.060147364,0.059331387,0.057478867,0.05671805,0.05546467,0.07752149,0.06461196,0.061631486,0.055563122,0.05344807,0.04922856
4.0,0.08382759,0.07538672,0.07410492,0.07148427,0.070433676,0.068722054,0.09794672,0.08007377,0.07605649,0.067917466,0.06483063,0.058571078
5.656854249492381,0.107157096,0.09659916,0.09479855,0.09132052,0.08996972,0.087739,0.12305677,0.099627815,0.09437221,0.08387714,0.07955959,0.07048041
8.0,0.13604116,0.12386097,0.121630415,0.11743487,0.11580968,0.11313186,0.15050489,0.12160489,0.11502332,0.10222304,0.09650074,0.08384533
11.313708498984761,0.1681442,0.1553098,0.1528812,0.14829955,0.14652707,0.1435963,0.17667529,0.14269167,0.13478957,0.12004459,0.11286899,0.09622627
16.0,0.20017976,0.18774702,0.18536302,0.1808344,0.1790581,0.17611395,0.19826983,0.15940878,0.15028167,0.13404208,0.12553592,0.105119236
22.627416997969522,0.22934441,0.21810226,0.21597028,0.21181692,0.21017931,0.20742793,0.2133875,0.16994216,0.1597901,0.14251713,0.1329857,0.10975111
32.0,0.2539052,0.24428093,0.24251993,0.23896147,0.23753302,0.23512328,0.22192222,0.17486054,0.16403729,0.14618376,0.13605583,0.111337714
45.254833995939045,0.27303195,0.26514673,0.26379982,0.2609241,0.259744,0.2577279,0.22546071,0.17637107,0.16525427,0.14717908,0.13683048,0.11163719
64.0,0.2865635,0.2803075,0.27935854,0.27714175,0.27620858,0.27458435,0.22639416,0.17662278,0.16543618,0.14731286,0.13692284,0.11165102
90.50966799187809,0.29495168,0.2900129,0.28939718,0.28774238,0.2870155,0.28573382,0.22652157,0.17663501,0.16544133,0.14731318,0.1369176,0.11164066
128.0,0.29918563,0.29515052,0.29476398,0.29352292,0.29294738,0.29191115,0.22652513,0.17663036,0.16543485,0.14730549,0.13690998,0.11163136
