0.03125,0.043460228,0.042178344,0.04228256,0.042134095,0.042070284,0.04205626,0.04204752,0.042011656,0.041992094,0.041994847,0.034452908,0.032097403,0.032069113,0.032149706,0.03212857,0.03199586,0.03197494,0.031939376,0.031920377,0.03187542
0.04419417382415922,0.044128485,0.042293243,0.042446364,0.04223504,0.042141,0.04212377,0.042107955,0.04206493,0.04203743,0.042032227,0.035509933,0.0321791,0.032113947,0.03223217,0.03220113,0.032011077,0.031979874,0.031932384,0.03190505,0.031841353
0.0625,0.045099445,0.042464033,0.042688422,0.042382266,0.04224733,0.04221469,0.042200048,0.04213118,0.042097926,0.042093232,0.037015606,0.03231624,0.03218467,0.032351032,0.032314777,0.032037325,0.031994577,0.03192029,0.03188293,0.03179434
0.08838834764831845,0.046506606,0.042713523,0.043025345,0.04260433,0.042402353,0.04234846,0.042326458,0.042236853,0.042182352,0.042177595,0.039160505,0.032559317,0.032294787,0.032528765,0.032482676,0.032079432,0.0320168,0.031911705,0.031856775,0.03172939
0.125,0.04856316,0.043070633,0.04353039,0.042923216,0.04262391,0.042542804,0.042510323,0.04237383,0.042309497,0.04229626,0.04218498,0.032976903,0.03246468,0.032793522,0.032744292,0.032156195,0.032065984,0.031910587,0.031833306,0.031648323
0.1767766952966369,0.05156085,0.043598447,0.04427146,0.04340642,0.042956125,0.042825237,0.04277604,0.042589728,0.042495843,0.042476114,0.04641215,0.03372308,0.032751605,0.033215716,0.033167195,0.032292295,0.032155987,0.03192428,0.031810764,0.031544313
0.25,0.055928305,0.044388935,0.04539214,0.04413779,0.043465514,0.043249354,0.043169692,0.04290983,0.04277987,0.042747237,0.052209977,0.035028875,0.03324308,0.033883095,0.033862203,0.0325506,0.03234942,0.031999342,0.031834923,0.03144838
0.3535533905932738,0.062219385,0.045584626,0.047081336,0.045288086,0.04424769,0.04388608,0.043773964,0.043407477,0.043234233,0.043174043,0.059910875,0.037285894,0.034092538,0.03495555,0.034999434,0.033040807,0.03273371,0.032201476,0.031951375,0.03139505
0.5,0.071076065,0.047430597,0.049692377,0.04709996,0.045492746,0.044897143,0.044722494,0.04420954,0.04396682,0.04386546,0.06967154,0.041048948,0.035569385,0.036710378,0.036890283,0.03394524,0.033473313,0.032655116,0.032281827,0.031461608
0.7071067811865476,0.083088845,0.05029446,0.053693578,0.049978346,0.04750346,0.04651571,0.046247974,0.04553713,0.04520833,0.04503746,0.08125509,0.047065128,0.038125318,0.039581552,0.040027294,0.03560616,0.03489567,0.033613898,0.033044618,0.031835344
1.0,0.09858591,0.054700024,0.05973946,0.054521076,0.050759394,0.049155243,0.048746023,0.047773276,0.047331445,0.047037654,0.09377255,0.056022964,0.042397015,0.04418932,0.04508347,0.0385479,0.03747755,0.03549753,0.034634978,0.032847594
1.4142135623730951,0.117379785,0.06129387,0.06857589,0.06147863,0.05595822,0.053439658,0.052826725,0.05148796,0.050904393,0.050440542,0.1057336,0.06831138,0.04913739,0.051276807,0.052874275,0.04350409,0.041897573,0.038911544,0.037614524,0.034967273
2.0,0.13879177,0.0707154,0.080788314,0.07161249,0.063913725,0.060181096,0.059299268,0.05748933,0.056734268,0.0560114,0.11550407,0.08377566,0.059028205,0.06154826,0.06411113,0.051232465,0.04893949,0.044591516,0.042689748,0.038815364
2.8284271247461903,0.16180213,0.08344728,0.09660931,0.085422896,0.07533629,0.07018064,0.06896547,0.06661158,0.06564566,0.06461481,0.12203578,0.10175234,0.072485484,0.07536886,0.07899573,0.06219012,0.059062224,0.053061128,0.050382093,0.044844955
