0.125,0.028870162,0.028533641,0.028545063,0.028484046,0.028453851,0.028396761,0.029295595,0.028786888,0.028625567,0.028358797,0.028312659,0.02818453
0.1767766952966369,0.029612653,0.02913963,0.029153213,0.029065484,0.029021144,0.028940659,0.030155234,0.029443294,0.029222649,0.028844269,0.0287772,0.028591342
0.25,0.03065944,0.029994275,0.030004498,0.029884588,0.029816736,0.029703682,0.03136774,0.030377049,0.030063963,0.029534226,0.02942921,0.029175486
0.3535533905932738,0.032129273,0.031206228,0.031210873,0.031028409,0.030937737,0.03078328,0.033085126,0.031686153,0.0312519,0.030510712,0.03035779,0.029987007
0.5,0.034199014,0.032921966,0.03290725,0.03264847,0.032516133,0.032297168,0.03550957,0.033536695,0.032947935,0.03189933,0.03166476,0.031126728
0.7071067811865476,0.03711698,0.03534761,0.035294604,0.03490542,0.034725826,0.03441099,0.03893767,0.03614998,0.035349753,0.03387261,0.033517696,0.03272667
1.0,0.04124461,0.038809173,0.038664468,0.038093712,0.037833784,0.03739394,0.043815013,0.039836355,0.03875248,0.036698416,0.03614843,0.034976106
1.4142135623730951,0.04709863,0.043759994,0.043475617,0.04261955,0.04224561,0.041620515,0.050776474,0.04504989,0.043589517,0.040716417,0.039869457,0.038140602
2.0,0.055484682,0.05090436,0.05037857,0.04910975,0.048584793,0.047703072,0.06068261,0.052427292,0.05044429,0.046457864,0.045170687,0.04258822
2.8284271247461903,0.06748392,0.061285935,0.06041371,0.058567002,0.057828464,0.056597427,0.074520044,0.06273454,0.06004803,0.054578647,0.052642263,0.04879003
4.0,0.08438956,0.076222554,0.07489887,0.07230347,0.07129398,0.06962136,0.09295243,0.07670105,0.073080756,0.06573622,0.06292991,0.057224467
5.656854249492381,0.107042,0.09684534,0.09503144,0.09162583,0.09031321,0.08815933,0.11555113,0.09428635,0.08955369,0.08010104,0.076178536,0.06793104
8.0,0.13496035,0.12321047,0.12099285,0.11688997,0.11531226,0.11273109,0.14022161,0.11400934,0.10807984,0.096550755,0.091361225,0.079897106
11.313708498984761,0.16594113,0.15354982,0.1511251,0.14665754,0.14493322,0.1421077,0.16375168,0.13291743,0.12579131,0.112500235,0.10599902,0.090944216
16.0,0.19688845,0.18485323,0.18247359,0.17803231,0.17631394,0.17345266,0.18318935,0.14790788,0.1396673,0.12502107,0.117320605,0.09887217
22.627416997969522,0.22513442,0.21421005,0.21206689,0.20798197,0.20638108,0.20370866,0.19681652,0.1573578,0.148192,0.13260533,0.12397887,0.103000864
32.0,0.2489764,0.23959981,0.23780385,0.23428263,0.232885,0.23052903,0.20451558,0.16177446,0.15200058,0.13588697,0.12672515,0.10441394
45.254833995939045,0.26758307,0.25987804,0.25847894,0.25561178,0.25445262,0.2524763,0.20770848,0.16313027,0.15309244,0.13677654,0.12741743,0.104680985
64.0,0.28076723,0.2746358,0.27362198,0.27139178,0.2704706,0.26887098,0.2085499,0.16335574,0.15325485,0.13689657,0.12749909,0.10469246
90.50966799187809,0.28894803,0.2840954,0.28340426,0.2817187,0.2809964,0.27973112,0.2086658,0.16336653,0.1532587,0.1368963,0.1274941,0.10468307
128.0,0.29307994,0.28910658,0.28863817,0.2873542,0.2867788,0.2857519,0.20866899,0.16336262,0.15325354,0.1368894,0.12748718,0.10467524
