0.125,0.041782405,0.041458976,0.041484036,0.04143899,0.041413248,0.041358996,0.03408463,0.033597197,0.033407815,0.0331173,0.033078186,0.032938704
0.1767766952966369,0.042458866,0.04201246,0.04203824,0.041978937,0.04194066,0.041868508,0.034953337,0.03426718,0.03400294,0.033594336,0.03353981,0.033338543
0.25,0.043422133,0.042786434,0.04282738,0.042734258,0.04267393,0.04257574,0.03617396,0.03520982,0.03484308,0.03426757,0.034183525,0.03389036
0.3535533905932738,0.044756066,0.043879107,0.043928564,0.043790694,0.043708622,0.043565594,0.03789119,0.036535576,0.036036864,0.035214934,0.035084587,0.03466576
0.5,0.046634704,0.045432262,0.04547391,0.045265503,0.045148607,0.044949643,0.040307928,0.038382765,0.037712928,0.036567606,0.036353033,0.03574373
0.7071067811865476,0.049278166,0.04761158,0.047625516,0.04732015,0.047163524,0.046870988,0.043716222,0.040990215,0.040074196,0.038470667,0.03813172,0.03722352
1.0,0.052997783,0.050711714,0.050662715,0.050194472,0.049961895,0.049556453,0.048571605,0.044638228,0.04340224,0.041168075,0.040624365,0.03928659
1.4142135623730951,0.05827167,0.055138916,0.054980017,0.054257676,0.053917356,0.05334711,0.055593237,0.049808107,0.0481689,0.045024537,0.044154458,0.04216318
2.0,0.065870084,0.061576676,0.061190777,0.06009156,0.0596087,0.058789834,0.0657348,0.05720757,0.05496567,0.05058464,0.049221132,0.046223912
2.8284271247461903,0.0769103,0.071035564,0.070321605,0.068666466,0.06798157,0.066828415,0.08027618,0.06774126,0.06470384,0.05861215,0.056509603,0.05200359
4.0,0.092703685,0.08491536,0.0837419,0.081355706,0.08040477,0.07882609,0.100094646,0.082361415,0.07823303,0.06997347,0.06683116,0.0601289
5.656854249492381,0.11434671,0.10446852,0.102823205,0.09960985,0.09835012,0.09628598,0.12488378,0.10124046,0.09579809,0.08503574,0.08057167,0.070833296
8.0,0.14148699,0.12996385,0.1278922,0.12395976,0.1224343,0.11991954,0.15226021,0.12280469,0.11593835,0.102706775,0.09673515,0.083201274
11.313708498984761,0.1719602,0.15970112,0.15741138,0.15307735,0.15139355,0.14861554,0.17850675,0.1436867,0.1354326,0.120097384,0.11258815,0.09486889
16.0,0.20262264,0.1906597,0.18839605,0.18404716,0.18235408,0.17953934,0.2001837,0.1603065,0.15077323,0.1338452,0.12494878,0.10334265
22.627416997969522,0.2307688,0.21985741,0.21780671,0.21380064,0.21221547,0.20956011,0.21536219,0.17079704,0.16021195,0.14219417,0.1322433,0.107783
32.0,0.25461742,0.24521735,0.24350433,0.2400412,0.23865202,0.2363038,0.22393468,0.17570236,0.1644372,0.14581925,0.13526647,0.109321006
45.254833995939045,0.2732941,0.26554197,0.26422784,0.26139995,0.26024488,0.25827077,0.22749059,0.17721714,0.16565804,0.14681543,0.13604203,0.109626435
64.0,0.28656438,0.2803671,0.27943355,0.2772489,0.27632743,0.27472466,0.22843336,0.17747763,0.16584969,0.14696127,0.13614447,0.10965404
90.50966799187809,0.29480106,0.28989226,0.2892828,0.2876416,0.2869221,0.28564516,0.22856513,0.17749757,0.16586253,0.14696926,0.13615027,0.109655276
