0.125,0.041832145,0.0414965,0.04152612,0.041483272,0.041449904,0.041396834,0.03408602,0.033595663,0.033412002,0.033121258,0.033082113,0.03294186
0.1767766952966369,0.04254177,0.042068593,0.042109482,0.042041607,0.04200062,0.041929305,0.034953684,0.03427115,0.034008738,0.03359806,0.03353945,0.033336677
0.25,0.043525506,0.042878263,0.042927023,0.04283541,0.042779237,0.04266988,0.036180984,0.035212677,0.034847893,0.034276206,0.034187365,0.033898965
0.3535533905932738,0.044928398,0.04402076,0.044073608,0.04393877,0.043858234,0.043708153,0.037896134,0.03653894,0.0360391,0.035228312,0.03509193,0.034670897
0.5,0.04686812,0.045624938,0.045678366,0.04547216,0.04536343,0.04515489,0.040308446,0.038388208,0.037717402,0.036569532,0.036363155,0.035744637
0.7071067811865476,0.04958663,0.047888797,0.047916945,0.047612537,0.04744024,0.047153868,0.04372516,0.040994994,0.040071107,0.03848153,0.038134843,0.037234537
1.0,0.05340242,0.05108284,0.05105736,0.050585367,0.050347876,0.04994053,0.048586853,0.044661693,0.043427862,0.04117757,0.040631942,0.039294727
1.4142135623730951,0.058799915,0.055634234,0.055491064,0.05476104,0.054431774,0.0538478,0.05559949,0.049827818,0.04817446,0.045040365,0.044163547,0.04217151
2.0,0.06653466,0.062193267,0.061843034,0.06073302,0.060255468,0.059430722,0.065751664,0.057224885,0.054977335,0.050600965,0.04922898,0.046230707
2.8284271247461903,0.07770025,0.071789935,0.07111089,0.06944785,0.06875934,0.06760597,0.08028561,0.06775358,0.06471897,0.058620453,0.056515142,0.052021068
4.0,0.0936174,0.085776,0.0846525,0.0822705,0.08131476,0.07973483,0.10011706,0.08237514,0.07823733,0.0699834,0.066839814,0.06014172
5.656854249492381,0.11535276,0.10544799,0.10383458,0.10064423,0.09938063,0.0973129,0.124902084,0.10124831,0.09581591,0.08504918,0.0805816,0.07084438
8.0,0.1425588,0.13102141,0.12898836,0.12506601,0.1235472,0.12103578,0.15227577,0.122818686,0.115951344,0.102713205,0.096743524,0.08320393
11.313708498984761,0.17308967,0.1608381,0.15857449,0.15426385,0.15257616,0.14979881,0.17852058,0.14369485,0.13544092,0.1201026,0.11258952,0.09486713
16.0,0.20380782,0.1918396,0.18960485,0.18529172,0.18359202,0.18076752,0.20020032,0.16031754,0.1507813,0.13384934,0.12495148,0.10333568
22.627416997969522,0.23198664,0.22108234,0.21906984,0.2150836,0.21350329,0.21084747,0.2153788,0.17080645,0.1602205,0.14219752,0.13224475,0.10777598
32.0,0.25588033,0.24647997,0.24480604,0.24136727,0.23998027,0.2376326,0.22394952,0.17571223,0.16444476,0.14582157,0.13526653,0.1093142
45.254833995939045,0.27458,0.26683518,0.26555368,0.26275888,0.26160637,0.2596335,0.22750725,0.17722678,0.16566578,0.14681815,0.13604274,0.109620064
64.0,0.2878716,0.28168505,0.2807877,0.27862754,0.27771536,0.27611536,0.22844838,0.17748733,0.1658563,0.14696358,0.13614538,0.10964843
90.50966799187809,0.29611507,0.2912264,0.29065052,0.2890393,0.28832948,0.28705254,0.22858162,0.1775076,0.16586941,0.14697213,0.13615076,0.10964913
