0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0
"[0.560017, 0.1, 0.966353]",0.020991357,0.045365557,0.067032754,0.08484337,0.09908439,0.11037259,0.119310886,0.12640226,0.13204476,0.13654786
"[0.560017, 0.5, 0.984336]",0.011573879,0.027876198,0.04495273,0.06102855,0.07545396,0.08811226,0.09911066,0.108632825,0.11687447,0.12401633
"[0.560017, 1.0, 0.991416]",0.008869939,0.02200609,0.036649767,0.051262096,0.065069206,0.07774621,0.0892103,0.09949876,0.10870175,0.11692723
"[0.560017, 2.0, 0.997488]",0.0064907284,0.01656578,0.028487837,0.041088194,0.05363427,0.06570494,0.07708523,0.08768676,0.097495735,0.1065396
"[1.59368, 0.1, 0.651883]",0.0214189,0.03352797,0.039484877,0.042268574,0.04353624,0.04410564,0.04435943,0.044472113,0.044522084,0.044544253
"[1.59368, 0.5, 0.968464]",0.010136006,0.023476863,0.037342228,0.050360177,0.06196336,0.07202077,0.08060844,0.087884106,0.09402529,0.09920126
"[1.59368, 1.0, 0.982303]",0.0091359215,0.021949917,0.035944406,0.04965768,0.062370054,0.07380982,0.08394277,0.09284635,0.1006413,0.10745779
"[1.59368, 2.0, 0.988087]",0.0087542925,0.021361772,0.035418205,0.04944398,0.06266555,0.074755125,0.08563165,0.09533665,0.103964955,0.11162768
